image_path,caption
combined/train/Normal/ssci_76.JPG,there is a tall building with a clock on the front of it
combined/train/Normal/r0a2ff882t.png,there is a bicycle leaning against a brick wall with a basket on it
combined/train/Normal/588.png,this is an image of a washer and dryer in a laundry room
combined/train/Normal/r1661f358t.png,there is a horse that is standing on the side of a hill
combined/train/Normal/492.png,there is a teddy bear sitting next to a bunch of grapes and books
combined/train/Normal/r1717ae55t.png,there is a bowl of mussels and onions on a table
combined/train/Normal/r038422cft.png,there is a horse that is standing on the side of a mountain
combined/train/Normal/r066b256at.png,this is an image of a man dressed in a fancy costume
combined/train/Normal/ssci_129.PNG,there is a red sign in the middle of a brick planter
combined/train/Normal/r128dfb38t.png,there are many boats that are in the water near a city
combined/train/Normal/r1b262b72t.png,there is a stone slab with writing on it in a museum
combined/train/Normal/r10940798t.png,there is a man that is sitting on a bench by the water
combined/train/Normal/43.png,there is a glass cabinet with a lot of items in it
combined/train/Normal/r0fa077bet.png,"there is a sign on the side of a building that says, der karrese ilago di carezza lake carezza"
combined/train/Normal/229.png,there is a bird that is sitting on a window sill
combined/train/Normal/r03193652t.png,there are many red tulips that are blooming in the garden
combined/train/Normal/r08307e1at.png,there is a field of grass with trees in the background
combined/train/Normal/r04e7644dt.png,there is a statue of a man holding a sword in front of a building
combined/train/Normal/129.png,there is a bag of rice wrapped in plastic in a freezer
combined/train/Normal/r19d47beft.png,there is a horse that is standing on the side of a mountain
combined/train/Normal/r04108c64t.png,there is a man sitting on a park bench reading a book
combined/train/Normal/r0c486c0at.png,there is a blue tractor that is parked in front of a building
combined/train/Normal/r00679daet.png,there is a seagull perched on top of a statue of a woman
combined/train/Normal/r1bc23d6et.png,there is a small purple flower growing in the middle of a rocky field
combined/train/Normal/r171d73aat.png,there is a man that is standing in the snow looking at the mountains
combined/train/Normal/r0d1dd61ft.png,there is a red fire hydrant in the middle of a swamp
combined/train/Normal/r040bf4a5t.png,there is a picture of a painting on the wall of a room
combined/train/Normal/r007f5116t.png,there is a narrow alley with a lamp hanging from the ceiling
combined/train/Normal/r1f4f8a51t.png,there are many boats that are in the water near the rocks
combined/train/Normal/r09ff1dcet.png,there are many people riding on a merry go round at a carnival
combined/train/Normal/r01b3f004t.png,there are people walking in the snow in front of a fountain
combined/train/Normal/r0487f5cet.png,there is a large body of water surrounded by trees and mountains
combined/train/Normal/580.png,"there is a bathroom with a sink, toilet and brooms in it"
combined/train/Normal/r129f24bet.png,there is a train that is going down the tracks in the country
combined/train/Normal/ssci_145.PNG,stairs leading up to a building with glass windows and a metal handrail
combined/train/Normal/171.png,there is a shelf that has a bunch of wires on it
combined/train/Normal/682.png,foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo
combined/train/Normal/ssci_152.PNG,there is a red fire hydrant sitting on the side of the road
combined/train/Normal/r040b3002t.png,there is a stone wall in the foreground with a mountain in the background
combined/train/Normal/r1e9082f9t.png,there is a view of a town on a cliff overlooking the ocean
combined/train/Normal/r033daaa0t.png,there is a dog that is sitting on a dock by the water
combined/train/Normal/145.png,this is an image of a closet with clothes hanging on a rack
combined/train/Normal/r138ad247t.png,the ceiling of a large building with a dome and a clock
combined/train/Normal/r1c4deb71t.png,there is a building covered in green ivy growing on the side of the road
combined/train/Normal/r0108c383t.png,this is an image of a hallway in a museum with sculptures
combined/train/Normal/r150058a4t.png,there is a large building with a clock on the side of it
combined/train/Normal/ssci_59.JPG,there is a large pool of water in the middle of a building
combined/train/Normal/r015b453ft.png,there is a man that is flying a kite in the sky
combined/train/Normal/40.png,there is a plant on top of a cabinet in a living room
combined/train/Normal/ssci_196.PNG,there is a tree that is next to a building at night
combined/train/Normal/ssci_15.JPG,there is a large stone structure in the middle of a grassy field
combined/train/Normal/209.png,pillows stacked on top of each other on a bed in a bedroom
combined/train/Normal/r0b5b85d0t.png,there is a group of people that are standing on a stage
combined/train/Normal/ssci_126.PNG,there is a red fire hydrant sitting in the middle of a parking lot
combined/train/Normal/ssci_111.JPG,there is a large white building with a green dome on top
combined/train/Normal/r03f70ccdt.png,there is a man that is holding a cup in his hand
combined/train/Normal/r07c47354t.png,there is a statue of a man playing a flute in a fountain
combined/train/Normal/r0200a7a6t.png,there is a street lined with trees on both sides of the road
combined/train/Normal/r0b0cd69et.png,there is a figurine of a man riding a bike on a curved object
combined/train/Normal/r02059ab4t.png,there are a lot of chocolate shoes that are on display
combined/train/Normal/r1c83ec1dt.png,there is a woman standing in front of a fountain with statues
combined/train/Normal/r0d796d4ft.png,there are two statues of angels on the side of a building
combined/train/Normal/ssci_135.PNG,there is a view of a building from the outside of the building
combined/train/Normal/r15dfc1b8t.png,there is a large body of water with buildings in the background
combined/train/Normal/575.png,there is a light that is on in the middle of a long hallway
combined/train/Normal/r0f5beb66t.png,yellow and red tulips in a field of red and yellow tulips
combined/train/Normal/r1db5be20t.png,there are many people walking down the street in front of buildings
combined/train/Normal/r0149a21ct.png,there is a path that is next to a body of water
combined/train/Normal/r092b4511t.png,there is a man riding a snowboard down a snow covered slope
combined/train/Normal/33.png,there is a coffee table with a glass top in a living room
combined/train/Normal/126.png,there is an open refrigerator with some food inside of it
combined/train/Normal/ssci_155.PNG,there is a street lined with trees on both sides of the street
combined/train/Normal/r1c243af7t.png,there is a cow that is standing in the grass on a hill
combined/train/Normal/147.png,there is a backpack that is sitting on top of a dresser
combined/train/Normal/ssci_48.JPG,there are many vases on display in a glass case
combined/train/Normal/r07df029bt.png,there are many people walking down the street in front of a building
combined/train/Normal/688.png,there is a long hallway with tables and couches in it
combined/train/Normal/r1d1d501et.png,there is a statue of a man holding a dog in a park
combined/train/Normal/468.png,there is a stuffed animal that is sitting next to a bowl of fruit
combined/train/Normal/r09a60f63t.png,there is a table with a lot of jewelry on it
combined/train/Normal/9.png,several stuffed animals are sitting on top of a bed
combined/train/Normal/604.png,there is a picture of a sign on the door of a building
combined/train/Normal/r13a5bb6bt.png,there are two statues of angels on the side of a building
combined/train/Normal/r195f12adt.png,there are many potted plants in the middle of a courtyard
combined/train/Normal/ssci_56.JPG,there is a close up view of moss growing on a stone wall
combined/train/Normal/r0b735401t.png,there is a dirt road leading to a small pond in the mountains
combined/train/Normal/102.png,there is a view of a kitchen through a glass door
combined/train/Normal/ssci_20.JPG,there is a large building with a clock on the front of it
combined/train/Normal/r113402d4t.png,there is a small cabin in the middle of a field with mountains in the background
combined/train/Normal/ssci_217.PNG,there is a bench in the middle of a forest with lots of trees
combined/train/Normal/254.png,there is a large building in the middle of a large city
combined/train/Normal/r0bf7f938t.png,buildings with wooden balconies and balconies on the sides of them
combined/train/Normal/r049f471dt.png,there is a statue of a man on a horse in the middle of a park
combined/train/Normal/r09c15af7t.png,there is a dirt path in the middle of a field near a forest
combined/train/Normal/r155fe1fat.png,this is an image of a very tall cathedral with a clock on it
combined/train/Normal/ssci_197.PNG,there is a tree in front of a building with a neon sign on it
combined/train/Normal/r16422663t.png,there is a statue of a woman holding a spear in her hand
combined/train/Normal/658.png,there is a red tote bag hanging from the side of a cabinet
combined/train/Normal/r021429abt.png,mountains in the distance with trees and snow on the ground
combined/train/Normal/r140f3432t.png,there is a truck that is parked in front of a building
combined/train/Normal/647.png,there is a bed with a mosquito net and a stuffed animal on it
combined/train/Normal/r0bbbb097t.png,there is snow on the ground in front of the houses
combined/train/Normal/r056d6bebt.png,there is a house on the side of a hill next to a lake
combined/train/Normal/r01292fd8t.png,there is a street light in front of a stone arch
combined/train/Normal/689.png,there is a long hallway with tables and couches in it
combined/train/Normal/r0a54ed98t.png,this is a picture of a room with many pictures on the wall
combined/train/Normal/ssci_13.JPG,there is a view of the city of edinburgh from the top of the hill
combined/train/Normal/233.png,there is a orange and black fire hydrant in the middle of some plants
combined/train/Normal/r1e14f45ct.png,this is a picture of a wall full of pictures and pictures
combined/train/Normal/r1d00d8ect.png,there is a close up picture of a dandelion in the grass
combined/train/Normal/r198ae140t.png,there is a boat that is going under a bridge in the water
combined/train/Normal/r1234de87t.png,there are many people walking down the street with a rainbow wand
combined/train/Normal/200.png,there is a white chest of drawers with a vase on top of it
combined/train/Normal/r1a7346d0t.png,there is a small white building in the middle of a grassy field
combined/train/Normal/743.png,there is a basketball net in the middle of a basketball court
combined/train/Normal/r0a18e454t.png,there is a person riding a snowboard on a snowy hill
combined/train/Normal/r0a19cb85t.png,there is a statue of a horse in the middle of a street
combined/train/Normal/r1c028de8t.png,there is a statue of a man riding a horse in front of a building
combined/train/Normal/r0f5475b5t.png,there is a statue in the middle of a field of grass
combined/train/Normal/713.png,this is an image of a microwave and a coffee maker on a table
combined/train/Normal/r1f23f4ddt.png,there is a lone tree in a field with mountains in the background
combined/train/Normal/r1644d874t.png,painting on the ceiling of a building with a clock in the middle
combined/train/Normal/r048c50d0t.png,there is a large fountain with statues in the middle of it
combined/train/Normal/r1ae12b3ft.png,there are many cars that are driving down the street at night
combined/train/Normal/546.png,there is an open book sitting on top of a desk next to a cell phone
combined/train/Normal/56.png,there is a small refrigerator in the corner of a cabinet
combined/train/Normal/r066358d3t.png,there is a courtyard with a fountain in the middle of it
combined/train/Normal/r12cebbd2t.png,there is a box of pizza sitting on a table next to a lamp
combined/train/Normal/r14c2d3fct.png,there is a lot of snow on the ground in the cemetery
combined/train/Normal/515.png,there are many stuffed animals and a backpack sitting on a table
combined/train/Normal/ssci_226.PNG,there is an escalator with a green roof on top of it
combined/train/Normal/ssci_85.JPG,there is a statue of a man holding a sword in front of a large building
combined/train/Normal/r1bdb6385t.png,there is a statue of a bear in the middle of a room
combined/train/Normal/578.png,there is a bathroom with a sink and a mirror in it
combined/train/Normal/r1810ba7at.png,there are many people sitting on a bench under the trees
combined/train/Normal/r14dd8f91t.png,there is a statue of a bear on a pole in front of a building
combined/train/Normal/116.png,this is an image of a desk with a telephone and a remote control
combined/train/Normal/r0c0d0adct.png,there is a view of a valley in the mountains from a hill top
combined/train/Normal/r0ed16e26t.png,there is a close up of a bunch of red tulips in a vase
combined/train/Normal/555.png,there is a stuffed animal that is sitting on a desk
combined/train/Normal/r1618da9dt.png,there is a pink flower that is in a vase on a table
combined/train/Normal/r0cde6159t.png,there is a large body of water with a mountain in the background
combined/train/Normal/r01d0b83bt.png,there are two people standing in front of a merry go round
combined/train/Normal/r0f6250d2t.png,there is a large fountain with statues around it in a park
combined/train/Normal/r0603031et.png,this is an image of a nativity scene in a church
combined/train/Normal/r006b0e4bt.png,there is a statue of a man that is standing in a room
combined/train/Normal/ssci_55.JPG,there are three blue and white vases sitting on a glass shelf
combined/train/Normal/r1a8ee526t.png,there are many boats on the water in the city at night
combined/train/Normal/533.png,there is a small figurine of a man and a woman on a desk
combined/train/Normal/r193b12aet.png,there is a horse that is standing on a hill in the snow
combined/train/Normal/r1ced1907t.png,there is a small wooden box sitting on a table next to a notebook
combined/train/Normal/r110f894ft.png,there is a person that is standing in the water at the beach
combined/train/Normal/r1c4ae120t.png,there is a small stream running through the middle of a field
combined/train/Normal/r0897d8aat.png,there is a man on a horse drawn carriage in front of a building
combined/train/Normal/r10893508t.png,there are two people that are standing in the park with a kite
combined/train/Normal/r1a711e27t.png,there is a large body of water surrounded by trees and clouds
combined/train/Normal/488.png,there is a large stuffed bear sitting on a desk next to a bunch of books
combined/train/Normal/80.png,there is a white cupboard with dishes and cups on it
combined/train/Normal/698.png,there is a sign with a castle on top of it in a building
combined/train/Normal/ssci_5.JPG,there is a small wooden bridge over a small stream in a field
combined/train/Normal/r0e1a6e2ft.png,several people sitting at tables outside of a restaurant with umbrellas
combined/train/Normal/ssci_27.JPG,there are many vases and bowls on display in a glass case
combined/train/Normal/r19d92967t.png,there are a lot of houses that are next to the water
combined/train/Normal/r14bfe6f4t.png,there are many different types of plants growing in the garden
combined/train/Normal/r1ad9cd64t.png,there are a lot of trees that have leaves on them
combined/train/Normal/ssci_22.JPG,this is an image of a building with a clock on the front of it
combined/train/Normal/ssci_188.PNG,there is a view of a body of water with mountains in the background
combined/train/Normal/r02a0839et.png,this is an image of a church with many chairs in front of it
combined/train/Normal/ssci_14.JPG,there is a view of a city from the top of a building
combined/train/Normal/130.png,there is a bag of rice in a plastic container on the floor
combined/train/Normal/r13fccd2ft.png,there is a stone bridge over a river with buildings in the background
combined/train/Normal/r06b7849at.png,there is a group of people on the beach near the water
combined/train/Normal/592.png,doorway view of a bathroom with a radiator and shower curtain
combined/train/Normal/586.png,this is an image of a washer and dryer in a laundry room
combined/train/Normal/r02f1ba48t.png,there is a group of statues that are in a room
combined/train/Normal/r1069cdabt.png,there is a statue in the middle of a plaza surrounded by trees
combined/train/Normal/522.png,"there is a backpack, a plate of fruit, and a stuffed animal on a table"
combined/train/Normal/r09d5cb41t.png,this is an image of a yellow building with brown shutters
combined/train/Normal/ssci_177.PNG,this is an image of a building with a tree in front of it
combined/train/Normal/ssci_9.JPG,there is a red brick road with a red stop sign on it
combined/train/Normal/r19183258t.png,there is a man that is standing on a snowboard in the snow
combined/train/Normal/50.png,there is a cat sitting on a chair next to a potted plant
combined/train/Normal/ssci_19.JPG,there is a view of a city from the top of a hill
combined/train/Normal/r18ce12dct.png,there is a large building with a clock tower in the middle of it
combined/train/Normal/r1cfe520bt.png,there is a man riding a ski lift on a snowy mountain
combined/train/Normal/r0417f5e3t.png,there are many flowers on the balcony of a house in the country
combined/train/Normal/607.png,there is a bookshelf with a lot of books on it
combined/train/Normal/r1828d94at.png,"this is a picture of a pair of pants, a jacket, and a pair of shoes"
combined/train/Normal/779.png,there is a blue floor in a large building with lots of windows
combined/train/Normal/r07e35007t.png,there is a view of a patio through a sliding glass door
combined/train/Normal/199.png,there is a white chest of drawers with a vase on top of it
combined/train/Normal/r01a5f38at.png,there are three glass figurines of ladybugs sitting on a table
combined/train/Normal/r0deb6dadt.png,there are two windows with green shutters on each of them
combined/train/Normal/r1a11b3c0t.png,there is a car that is parked in the middle of the street
combined/train/Normal/112.png,there is a metal cup with a wooden handle on a counter
combined/train/Normal/r16144fa2t.png,mountains covered in snow with people skiing and snowboarding on them
combined/train/Normal/ssci_49.JPG,there is a glass shelf with a plate and bowl on it
combined/train/Normal/r1645a09ct.png,there is a tall building with many windows and plants on the balconies
combined/train/Normal/763.png,there is a tennis court that has been painted green with yellow poles
combined/train/Normal/ssci_124.JPG,there is a playground with a wooden structure and lots of colorful tires
combined/train/Normal/r127608abt.png,there is a chandelier hanging from the ceiling in a fancy room
combined/train/Normal/ssci_164.PNG,there is a view of a train station with a train on the tracks
combined/train/Normal/r1c402787t.png,roman ruins in a city with a clock tower in the background
combined/train/Normal/788.png,there is a scooter that is parked in front of a building
combined/train/Normal/r1cde4afbt.png,there is a small church with a steeple on the side of it
combined/train/Normal/501.png,there are many stuffed animals that are sitting on a table
combined/train/Normal/r02f9f53et.png,there is a view of a building from the balcony of a building
combined/train/Normal/r084889d5t.png,there is a large field of grass with a barn in the distance
combined/train/Normal/r194c49f5t.png,there is a large tree that is lit up in the dark
combined/train/Normal/723.png,there is a red and white sign on the side of a building
combined/train/Normal/r07dba73ft.png,there is a man that is standing in the middle of the street
combined/train/Normal/r0b591bc3t.png,crowd of people standing in front of a building on a sunny day
combined/train/Normal/ssci_43.JPG,there is a bust of a man and a bust of a man in a museum
combined/train/Normal/r0408fe9ft.png,there is a fountain with statues on it in front of a building
combined/train/Normal/r125034a9t.png,there are a lot of people standing in line at a carnival
combined/train/Normal/r13c7e92dt.png,there is a dirt path in the middle of the woods
combined/train/Normal/ssci_195.PNG,there is a large building with a clock on the front of it
combined/train/Normal/r042d5308t.png,there is a pile of wood next to a window with a clock on it
combined/train/Normal/r1bc4e4act.png,there is a large shiny object in the middle of a snowy field
combined/train/Normal/r0a779af2t.png,there is a cow that is standing on the side of a hill
combined/train/Normal/r0176fbcat.png,there are cars parked on the side of a narrow street
combined/train/Normal/747.png,row of white benches in a swimming pool with a clock on the wall
combined/train/Normal/r018ba134t.png,there is a group of people that are skiing down a hill
combined/train/Normal/552.png,"there are a lot of toothbrushes, toothpaste, toothpaste, toothpaste, and toothpaste on the counter"
combined/train/Normal/ssci_108.JPG,there is a statue of a building with statues on it
combined/train/Normal/r0e63dd12t.png,there is a man that is sitting on a bench in the grass
combined/train/Normal/r17b873bct.png,there are many people standing in front of the leaning of the tower
combined/train/Normal/r14586c63t.png,there is a view of the inside of a building with a clock on it
combined/train/Normal/r1f40decct.png,there is a person riding a bike down a dirt road
combined/train/Normal/r0518cf5dt.png,there is a glass bowl sitting on a pedestal in a room
combined/train/Normal/ssci_183.PNG,this is an image of a building with a balcony and balconies
combined/train/Normal/775.png,there is an empty tennis court with blue chairs and a green tennis court
combined/train/Normal/r1de76a54t.png,there is snow on the ground next to the water and trees
combined/train/Normal/93.png,there is a frying pan sitting on a stove top in a kitchen
combined/train/Normal/r1ef15cb3t.png,there is a view of the ruins of a roman city from a tower
combined/train/Normal/r11c4de0et.png,there is a blue bus that is driving down the street
combined/train/Normal/r09445479t.png,there is a white building with shutters and stairs in the snow
combined/train/Normal/150.png,there is a backpack sitting on top of a dresser in a closet
combined/train/Normal/r057282fet.png,this is an image of a statue of angels on a wall
combined/train/Normal/r1d79b6e7t.png,there are three people riding in a horse drawn carriage down the street
combined/train/Normal/r0ab86ea2t.png,there is a snow covered hill behind a fence and a building
combined/train/Normal/r14902ba4t.png,there is a stone wall with a gate and water in the background
combined/train/Normal/r12a7e9b5t.png,there is a group of people riding horses in front of a mountain
combined/train/Normal/r1db2847et.png,there is a car parked in front of a building with a clock tower
combined/train/Normal/r09696ba3t.png,there is a man riding a horse on a trail in the mountains
combined/train/Normal/r10cf67d1t.png,there is a man that is standing on the side of a mountain
combined/train/Normal/r0ea0825ft.png,there is a bridge that is lit up at night over the water
combined/train/Normal/r1c070921t.png,there is a large building with a clock on the top of it
combined/train/Normal/r05a7750et.png,this is an image of a very tall building with lots of windows
combined/train/Normal/774.png,there is a picture of a hallway in a building with signs on it
combined/train/Normal/r1db1c478t.png,there is a man and a woman that are playing the violin
combined/train/Normal/r1ef16e0dt.png,there is a man and a woman dressed up as wizard and wizard
combined/train/Normal/113.png,there is a cup that has a toothbrush in it on a counter
combined/train/Normal/r01cf60c7t.png,there are people walking down the street in front of a clock tower
combined/train/Normal/741.png,this is an image of a hallway with glass walls and flooring
combined/train/Normal/ssci_224.PNG,there is a bench that is sitting in the middle of the park
combined/train/Normal/ssci_171.PNG,there is a picture of a building that has a sign on it
combined/train/Normal/r0bc87c20t.png,there is a clock that is on the side of a building
combined/train/Normal/59.png,there is a blue and white vase with flowers in it
combined/train/Normal/674.png,foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo
combined/train/Normal/r1ad2de34t.png,there is a clock on the side of a building with statues on it
combined/train/Normal/r11d981d2t.png,there is a bee that is sitting on a flower in the grass
combined/train/Normal/r1f3e6681t.png,there is a view of the ocean from the side of the road
combined/train/Normal/785.png,there are two bikes parked outside of a building next to a tree
combined/train/Normal/r05f66e6dt.png,there is a view of a mountain range from the top of a hill
combined/train/Normal/r05db7e7ft.png,there is a snow covered field with a bunch of trees in it
combined/train/Normal/r1297fd0bt.png,some pink flowers are blooming on a tree in front of a building
combined/train/Normal/ssci_63.JPG,there is a large pool in the middle of a large building
combined/train/Normal/169.png,there is a wooden cabinet with many items on top of it
combined/train/Normal/529.png,anime figurines are sitting on a shelf next to a box of coffee
combined/train/Normal/r08996953t.png,there is a small cabin sitting on the side of a mountain
combined/train/Normal/r0f8e5907t.png,there is a statue of a man holding a sword in a building
combined/train/Normal/r0f2c63d2t.png,there is a large body of water with a mountain in the background
combined/train/Normal/r1b61c7b1t.png,there is a large stone structure in the middle of a park
combined/train/Normal/ssci_90.JPG,there is a sign in front of a fence with a picture on it
combined/train/Normal/194.png,there is a fan that is sitting on the wall next to a bucket
combined/train/Normal/ssci_66.JPG,this is an image of a street sign in front of a building
combined/train/Normal/136.png,there are two wooden tables sitting next to each other on the floor
combined/train/Normal/r18d9feeat.png,there is a white van that is parked in front of a church
combined/train/Normal/198.png,there is a white air conditioner sitting on a wall in a bathroom
combined/train/Normal/r0150031ft.png,some people are walking around in front of a building covered in ivy
combined/train/Normal/ssci_201.PNG,there is a bench that is next to a fence by the water
combined/train/Normal/724.png,there is a red fire hydrant sitting in the middle of the grass
combined/train/Normal/r08d9a0cet.png,there is a crowd of people watching a man on a horse in a parade
combined/train/Normal/683.png,foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo foo
combined/train/Normal/r1a845144t.png,there is a horse that is standing in the grass in the mountains
combined/train/Normal/r1aa7459at.png,there is a group of people that are walking up a hill
combined/train/Normal/r1372056ct.png,there is a large body of water with a mountain in the background
combined/train/Normal/r19fe3107t.png,there are two birds that are standing in the grass by the road
combined/train/Normal/ssci_94.JPG,there is a statue of a man sitting on the ground next to a woman
combined/train/Normal/r085a5f53t.png,there is a train that is going down the tracks in the mountains
combined/train/Normal/640.png,several pairs of shoes are sitting on the floor under a bed
combined/train/Normal/r0cd4ffb0t.png,there is a park with a fountain in the middle of it
combined/train/Normal/r18798194t.png,there is a small body of water that is next to some trees
combined/train/Normal/14.png,this is a picture of a wall mounted air conditioner in a room
combined/train/Normal/r07b99141t.png,there are many white and yellow flowers growing in the grass
combined/train/Normal/r1b177fe1t.png,there is a horse that is standing on the side of a hill
combined/train/Normal/ssci_120.JPG,this is an image of a courtyard with a fountain in the middle
combined/train/Normal/r07ece355t.png,there is a small house on the side of the road
combined/train/Normal/r0f22c43ct.png,there are two solar panels on the roof of a house
combined/train/Normal/784.png,there are two bikes parked outside of a building next to a tree
combined/train/Normal/r1a7e4791t.png,there is a view of a city from the top of a hill
combined/train/Normal/576.png,there is a long hallway with a green light in the middle
combined/train/Normal/r02b3a1ddt.png,there is a stack of chips on a table next to a lamp
combined/train/Normal/574.png,there is a picture of a window with a screen on it
combined/train/Normal/701.png,there is a sign with a castle on top of it in a building
combined/train/Normal/484.png,there is a stuffed animal and other items on a desk
combined/train/Normal/ssci_110.JPG,there is a very tall tower with a clock on top of it
combined/train/Normal/r07ffdc87t.png,there is a group of people dressed up in lion costumes
combined/train/Normal/ssci_47.JPG,there is a golden cash register sitting in a glass case
combined/train/Normal/r1a020c3ft.png,there are many people that are walking around in the street
combined/train/Normal/r056c0ee6t.png,there is a small white house on the top of a mountain
combined/train/Normal/r12f3bbfat.png,there is a large body of water surrounded by trees and rocks
combined/train/Normal/r146771d7t.png,there is a lamp that is on a table next to a cup of coffee
combined/train/Normal/r0fdfc4f0t.png,there is a large body of water with buildings in the background
combined/train/Normal/r04851bf9t.png,there are many people walking down a spiral staircase in a building
combined/train/Normal/r0d0ff4c2t.png,there is a dirt path going up the side of a mountain
combined/train/Normal/ssci_156.PNG,stairs leading up to a building with trees in the background
combined/train/Normal/r0eb7ee5ct.png,there is a large body of water with a mountain in the background
combined/train/Normal/39.png,there is a plant on top of a cabinet in a living room
combined/train/Normal/r11a5b93dt.png,there is a lion and a lion cub on the side of a building
combined/train/Normal/r101e18b6t.png,this is a picture of a store front with a sign above it
combined/train/Normal/r175da907t.png,there is a large crowd of people sitting at tables in a plaza
combined/train/Normal/r12133015t.png,there is a tree that is covered in snow next to a bench
combined/train/Normal/r0f86049ct.png,trees with yellow leaves in front of a building and a clock tower
combined/train/Normal/r1b32a6bct.png,there is a statue of a woman with wings on top of a pedestal
combined/train/Normal/r103a4f26t.png,there is a body of water with rocks in the middle of it
combined/train/Normal/r1a2d8b02t.png,there is a large body of water with mountains in the background
combined/train/Normal/610.png,there are many clothes hanging on a clothes rack in a room
combined/train/Normal/132.png,there are two wooden tables with a bag on top of them
combined/train/Normal/r08cbbab9t.png,there is a view of the ocean from the top of a cliff
combined/train/Normal/781.png,there are two bikes parked outside of a building next to a tree
combined/train/Normal/715.png,there are many bikes that are parked in front of a building
combined/train/Normal/r068812d7t.png,there is a bird that is flying over a lake with lily pads
combined/train/Normal/r1c1e3ec9t.png,there is a cow that is standing on the side of a hill
combined/train/Normal/r04317453t.png,there is a clock on the side of a building on a cloudy day
combined/train/Normal/549.png,this is an image of a cluttered desk with a lot of papers
combined/train/Normal/r1a7b8c42t.png,there is a brick building with a cross on the front door
combined/train/Normal/ssci_16.JPG,there is a cannon that is on display in front of a castle
combined/train/Normal/r0a10fe29t.png,there are many paintings on the ceiling of a building
combined/train/Normal/ssci_225.PNG,there are many bikes that are lined up on the sidewalk
combined/train/Normal/ssci_189.PNG,there is a large body of water with a fence in front of it
combined/train/Normal/r1800ab47t.png,there are two sheep standing on a grassy hill overlooking a lake
combined/train/Normal/r0eedd456t.png,there are people standing at the top of a mountain with skis
combined/train/Normal/r11e134c7t.png,there is a large body of water with rocks in it
combined/train/Normal/r0c795771t.png,there is a white vase on a table with a clock in the background
combined/train/Normal/r1dd998dft.png,several people are gathered around a fountain with a statue in the background
combined/train/Normal/r0fe270aet.png,there are people walking on the sidewalk next to the water
combined/train/Normal/r05d35656t.png,there is a cow that is standing in the grass on a hill
combined/train/Normal/r09d7cd4et.png,there is a fountain with a lion head on it in the middle of the snow
combined/train/Normal/r02210c2at.png,there is a man that is standing on top of a mountain
combined/train/Normal/ssci_166.PNG,there is a bus that is parked in front of a building
combined/train/Normal/777.png,there is an empty tennis court with blue chairs and a green tennis court
combined/train/Normal/r1b2765ebt.png,there is a man that is sitting on a bench in the park
combined/train/Normal/r1d93553ct.png,there is a car that is parked in front of a building
combined/train/Normal/r1301676dt.png,there is a bee that is sitting on a white flower
combined/train/Normal/696.png,there is a blue couch and two blue chairs in a room
combined/train/Normal/609.png,there is a book shelf with many books and a laptop on it
combined/train/Normal/107.png,this is an image of a kitchen sink with a lot of cleaning supplies
combined/train/Normal/r09a992e9t.png,there are many windows and balconies on the side of a building
combined/train/Normal/r02354285t.png,there is a view of a bridge over a river from a hill
combined/train/Normal/r15919202t.png,there is a boat that is sitting in the water near a mountain
combined/train/Normal/262.png,there are many books that are on a book shelf together
combined/train/Normal/r0f91360ct.png,dimly lit room with rows of seats in front of wooden paneled walls
combined/train/Normal/215.png,there is a small stool sitting in the corner of a bedroom
combined/train/Normal/r1b547547t.png,there is a large brick building with a steeple and a clock tower
combined/train/Normal/r1900f7c7t.png,mountains in the distance with a road in the foreground and trees in the distance
combined/train/Normal/r0a5d7cb6t.png,there are many people walking down the street next to the buildings
combined/train/Normal/r1683028at.png,there are many people that are walking in the street together
combined/train/Normal/769.png,there is a blue tile floor in a large building with windows
combined/train/Normal/614.png,there is a pink suitcase sitting next to a chair in a room
combined/train/Normal/r082626aft.png,there is a woman that is sitting inside of a small house
combined/train/Normal/ssci_159.PNG,there is a red stop sign sitting in front of a building
combined/train/Normal/r1ca5a385t.png,there is a clock that is hanging on the wall in the room
combined/train/Normal/ssci_216.PNG,there is a large body of water surrounded by trees and mountains
combined/train/Normal/471.png,there is a spongebob sitting on a desk next to a color swater
combined/train/Normal/r0b755540t.png,there is a man riding on a horse drawn carriage in a parade
combined/train/Normal/83.png,there is a water heater on the wall next to a window
combined/train/Normal/r17228bbdt.png,there is a close up of a wooden bench with a chain around it
combined/train/Normal/r05bf2f53t.png,there is a large stained glass window in the middle of a church
combined/train/Normal/597.png,there is a shower in a bathroom with a blue shower curtain
combined/train/Normal/ssci_1.JPG,there is a large christmas tree in the middle of an airport
combined/train/Normal/r02d732f8t.png,there is a statue in the middle of a park in front of a building
combined/train/Normal/r1c4d4720t.png,looking out the window of a bus on a country road
combined/train/Normal/r0a3c52a0t.png,there is a crowd of people walking in front of an old building
combined/train/Normal/473.png,there is a spongebob sitting on a desk next to a vase of flowers
combined/train/Normal/587.png,this is an image of a washer and dryer in a laundry room
combined/train/Normal/770.png,there is a blue tile floor in a large building with windows
combined/train/Normal/731.png,there is a small air conditioner on the side of a building
